domain,condition,target,alpha,lengthWeight,freqWeight,label,modelProb
dog,item22,husky,6.00,1.00,1.00,basicLevel,0.5513
dog,item22,husky,6.00,1.00,1.00,superDomain,0.0010
dog,item22,husky,6.50,1.00,1.00,type,0.4479
dog,item22,husky,6.50,1.00,1.00,basicLevel,0.5515
dog,item22,husky,6.50,1.00,1.00,superDomain,0.0006
dog,item22,husky,7.00,1.00,1.00,type,0.4480
dog,item22,husky,7.00,1.00,1.00,basicLevel,0.5517
dog,item22,husky,7.00,1.00,1.00,superDomain,0.0003
dog,item22,husky,7.50,1.00,1.00,type,0.4480
dog,item22,husky,7.50,1.00,1.00,basicLevel,0.5518
dog,item22,husky,7.50,1.00,1.00,superDomain,0.0002
dog,item22,husky,8.00,1.00,1.00,type,0.4481
dog,item22,husky,8.00,1.00,1.00,basicLevel,0.5518
dog,item22,husky,8.00,1.00,1.00,superDomain,0.0001
dog,item22,husky,8.50,1.00,1.00,type,0.4481
dog,item22,husky,8.50,1.00,1.00,basicLevel,0.5518
dog,item22,husky,8.50,1.00,1.00,superDomain,0.0001
dog,item22,husky,9.00,1.00,1.00,type,0.4481
dog,item22,husky,9.00,1.00,1.00,basicLevel,0.5519
dog,item22,husky,9.00,1.00,1.00,superDomain,0.0000
dog,item22,husky,9.50,1.00,1.00,type,0.4481
dog,item22,husky,9.50,1.00,1.00,basicLevel,0.5519
dog,item22,husky,9.50,1.00,1.00,superDomain,0.0000
dog,item23,dalmatian,0.50,1.00,1.00,type,0.3654
dog,item23,dalmatian,0.50,1.00,1.00,basicLevel,0.3224
dog,item23,dalmatian,0.50,1.00,1.00,superDomain,0.3122
dog,item23,dalmatian,1.00,1.00,1.00,type,0.4022
dog,item23,dalmatian,1.00,1.00,1.00,basicLevel,0.3548
dog,item23,dalmatian,1.00,1.00,1.00,superDomain,0.2430
dog,item23,dalmatian,1.50,1.00,1.00,type,0.4330
dog,item23,dalmatian,1.50,1.00,1.00,basicLevel,0.3820
dog,item23,dalmatian,1.50,1.00,1.00,superDomain,0.1850
dog,item23,dalmatian,2.00,1.00,1.00,type,0.4578
dog,item23,dalmatian,2.00,1.00,1.00,basicLevel,0.4039
dog,item23,dalmatian,2.00,1.00,1.00,superDomain,0.1383
dog,item23,dalmatian,2.50,1.00,1.00,type,0.4771
dog,item23,dalmatian,2.50,1.00,1.00,basicLevel,0.4210
dog,item23,dalmatian,2.50,1.00,1.00,superDomain,0.1019
dog,item23,dalmatian,3.00,1.00,1.00,type,0.4918
dog,item23,dalmatian,3.00,1.00,1.00,basicLevel,0.4339
dog,item23,dalmatian,3.00,1.00,1.00,superDomain,0.0743
dog,item23,dalmatian,3.50,1.00,1.00,type,0.5027
dog,item23,dalmatian,3.50,1.00,1.00,basicLevel,0.4436
dog,item23,dalmatian,3.50,1.00,1.00,superDomain,0.0537
dog,item23,dalmatian,4.00,1.00,1.00,type,0.5108
dog,item23,dalmatian,4.00,1.00,1.00,basicLevel,0.4507
dog,item23,dalmatian,4.00,1.00,1.00,superDomain,0.0386
dog,item23,dalmatian,4.50,1.00,1.00,type,0.5166
dog,item23,dalmatian,4.50,1.00,1.00,basicLevel,0.4558
dog,item23,dalmatian,4.50,1.00,1.00,superDomain,0.0276
dog,item23,dalmatian,5.00,1.00,1.00,type,0.5208
dog,item23,dalmatian,5.00,1.00,1.00,basicLevel,0.4595
dog,item23,dalmatian,5.00,1.00,1.00,superDomain,0.0197
dog,item23,dalmatian,5.50,1.00,1.00,type,0.5238
dog,item23,dalmatian,5.50,1.00,1.00,basicLevel,0.4622
dog,item23,dalmatian,5.50,1.00,1.00,superDomain,0.0140
dog,item23,dalmatian,6.00,1.00,1.00,type,0.5260
dog,item23,dalmatian,6.00,1.00,1.00,basicLevel,0.4641
dog,item23,dalmatian,6.00,1.00,1.00,superDomain,0.0099
dog,item23,dalmatian,6.50,1.00,1.00,type,0.5275
dog,item23,dalmatian,6.50,1.00,1.00,basicLevel,0.4654
dog,item23,dalmatian,6.50,1.00,1.00,superDomain,0.0070
dog,item23,dalmatian,7.00,1.00,1.00,type,0.5286
dog,item23,dalmatian,7.00,1.00,1.00,basicLevel,0.4664
dog,item23,dalmatian,7.00,1.00,1.00,superDomain,0.0050
dog,item23,dalmatian,7.50,1.00,1.00,type,0.5294
dog,item23,dalmatian,7.50,1.00,1.00,basicLevel,0.4671
dog,item23,dalmatian,7.50,1.00,1.00,superDomain,0.0035
dog,item23,dalmatian,8.00,1.00,1.00,type,0.5299
dog,item23,dalmatian,8.00,1.00,1.00,basicLevel,0.4676
dog,item23,dalmatian,8.00,1.00,1.00,superDomain,0.0025
dog,item23,dalmatian,8.50,1.00,1.00,type,0.5303
dog,item23,dalmatian,8.50,1.00,1.00,basicLevel,0.4679
dog,item23,dalmatian,8.50,1.00,1.00,superDomain,0.0018
dog,item23,dalmatian,9.00,1.00,1.00,type,0.5306
dog,item23,dalmatian,9.00,1.00,1.00,basicLevel,0.4682
dog,item23,dalmatian,9.00,1.00,1.00,superDomain,0.0013
dog,item23,dalmatian,9.50,1.00,1.00,type,0.5308
dog,item23,dalmatian,9.50,1.00,1.00,basicLevel,0.4683
dog,item23,dalmatian,9.50,1.00,1.00,superDomain,0.0009
dog,item23,pug,0.50,1.00,1.00,type,0.2620
dog,item23,pug,0.50,1.00,1.00,basicLevel,0.3749
dog,item23,pug,0.50,1.00,1.00,superDomain,0.3631
dog,item23,pug,1.00,1.00,1.00,type,0.2931
dog,item23,pug,1.00,1.00,1.00,basicLevel,0.4195
dog,item23,pug,1.00,1.00,1.00,superDomain,0.2873
dog,item23,pug,1.50,1.00,1.00,type,0.3201
dog,item23,pug,1.50,1.00,1.00,basicLevel,0.4581
dog,item23,pug,1.50,1.00,1.00,superDomain,0.2218
dog,item23,pug,2.00,1.00,1.00,type,0.3423
dog,item23,pug,2.00,1.00,1.00,basicLevel,0.4899
dog,item23,pug,2.00,1.00,1.00,superDomain,0.1678
dog,item23,pug,2.50,1.00,1.00,type,0.3600
dog,item23,pug,2.50,1.00,1.00,basicLevel,0.5152
dog,item23,pug,2.50,1.00,1.00,superDomain,0.1248
dog,item23,pug,3.00,1.00,1.00,type,0.3737
dog,item23,pug,3.00,1.00,1.00,basicLevel,0.5348
dog,item23,pug,3.00,1.00,1.00,superDomain,0.0916
dog,item23,pug,3.50,1.00,1.00,type,0.3840
dog,item23,pug,3.50,1.00,1.00,basicLevel,0.5495
dog,item23,pug,3.50,1.00,1.00,superDomain,0.0665
dog,item23,pug,4.00,1.00,1.00,type,0.3916
dog,item23,pug,4.00,1.00,1.00,basicLevel,0.5604
dog,item23,pug,4.00,1.00,1.00,superDomain,0.0480
dog,item23,pug,4.50,1.00,1.00,type,0.3972
dog,item23,pug,4.50,1.00,1.00,basicLevel,0.5684
dog,item23,pug,4.50,1.00,1.00,superDomain,0.0344
dog,item23,pug,5.00,1.00,1.00,type,0.4012
dog,item23,pug,5.00,1.00,1.00,basicLevel,0.5742
dog,item23,pug,5.00,1.00,1.00,superDomain,0.0246
dog,item23,pug,5.50,1.00,1.00,type,0.4041
dog,item23,pug,5.50,1.00,1.00,basicLevel,0.5784
dog,item23,pug,5.50,1.00,1.00,superDomain,0.0175
dog,item23,pug,6.00,1.00,1.00,type,0.4062
dog,item23,pug,6.00,1.00,1.00,basicLevel,0.5814
dog,item23,pug,6.00,1.00,1.00,superDomain,0.0124
dog,item23,pug,6.50,1.00,1.00,type,0.4077
dog,item23,pug,6.50,1.00,1.00,basicLevel,0.5835
dog,item23,pug,6.50,1.00,1.00,superDomain,0.0088
dog,item23,pug,7.00,1.00,1.00,type,0.4087
dog,item23,pug,7.00,1.00,1.00,basicLevel,0.5850
dog,item23,pug,7.00,1.00,1.00,superDomain,0.0063
dog,item23,pug,7.50,1.00,1.00,type,0.4095
dog,item23,pug,7.50,1.00,1.00,basicLevel,0.5861
dog,item23,pug,7.50,1.00,1.00,superDomain,0.0044
dog,item23,pug,8.00,1.00,1.00,type,0.4100
dog,item23,pug,8.00,1.00,1.00,basicLevel,0.5868
dog,item23,pug,8.00,1.00,1.00,superDomain,0.0031
dog,item23,pug,8.50,1.00,1.00,type,0.4104
dog,item23,pug,8.50,1.00,1.00,basicLevel,0.5874
dog,item23,pug,8.50,1.00,1.00,superDomain,0.0022
dog,item23,pug,9.00,1.00,1.00,type,0.4107
dog,item23,pug,9.00,1.00,1.00,basicLevel,0.5878
dog,item23,pug,9.00,1.00,1.00,superDomain,0.0016
dog,item23,pug,9.50,1.00,1.00,type,0.4109
dog,item23,pug,9.50,1.00,1.00,basicLevel,0.5880
dog,item23,pug,9.50,1.00,1.00,superDomain,0.0011
dog,item23,germanShepherd,0.50,1.00,1.00,type,0.4874
dog,item23,germanShepherd,0.50,1.00,1.00,basicLevel,0.2604
dog,item23,germanShepherd,0.50,1.00,1.00,superDomain,0.2522
dog,item23,germanShepherd,1.00,1.00,1.00,type,0.5262
dog,item23,germanShepherd,1.00,1.00,1.00,basicLevel,0.2812
dog,item23,germanShepherd,1.00,1.00,1.00,superDomain,0.1926
dog,item23,germanShepherd,1.50,1.00,1.00,type,0.5577
dog,item23,germanShepherd,1.50,1.00,1.00,basicLevel,0.2980
dog,item23,germanShepherd,1.50,1.00,1.00,superDomain,0.1443
dog,item23,germanShepherd,2.00,1.00,1.00,type,0.5823
dog,item23,germanShepherd,2.00,1.00,1.00,basicLevel,0.3112
dog,item23,germanShepherd,2.00,1.00,1.00,superDomain,0.1065
dog,item23,germanShepherd,2.50,1.00,1.00,type,0.6011
dog,item23,germanShepherd,2.50,1.00,1.00,basicLevel,0.3212
dog,item23,germanShepherd,2.50,1.00,1.00,superDomain,0.0778
dog,item23,germanShepherd,3.00,1.00,1.00,type,0.6151
dog,item23,germanShepherd,3.00,1.00,1.00,basicLevel,0.3287
dog,item23,germanShepherd,3.00,1.00,1.00,superDomain,0.0563
dog,item23,germanShepherd,3.50,1.00,1.00,type,0.6254
dog,item23,germanShepherd,3.50,1.00,1.00,basicLevel,0.3342
dog,item23,germanShepherd,3.50,1.00,1.00,superDomain,0.0405
dog,item23,germanShepherd,4.00,1.00,1.00,type,0.6329
dog,item23,germanShepherd,4.00,1.00,1.00,basicLevel,0.3382
dog,item23,germanShepherd,4.00,1.00,1.00,superDomain,0.0289
dog,item23,germanShepherd,4.50,1.00,1.00,type,0.6383
dog,item23,germanShepherd,4.50,1.00,1.00,basicLevel,0.3411
dog,item23,germanShepherd,4.50,1.00,1.00,superDomain,0.0206
dog,item23,germanShepherd,5.00,1.00,1.00,type,0.6422
dog,item23,germanShepherd,5.00,1.00,1.00,basicLevel,0.3432
dog,item23,germanShepherd,5.00,1.00,1.00,superDomain,0.0147
dog,item23,germanShepherd,5.50,1.00,1.00,type,0.6449
dog,item23,germanShepherd,5.50,1.00,1.00,basicLevel,0.3446
dog,item23,germanShepherd,5.50,1.00,1.00,superDomain,0.0104
dog,item23,germanShepherd,6.00,1.00,1.00,type,0.6469
dog,item23,germanShepherd,6.00,1.00,1.00,basicLevel,0.3457
dog,item23,germanShepherd,6.00,1.00,1.00,superDomain,0.0074
dog,item23,germanShepherd,6.50,1.00,1.00,type,0.6483
dog,item23,germanShepherd,6.50,1.00,1.00,basicLevel,0.3464
dog,item23,germanShepherd,6.50,1.00,1.00,superDomain,0.0052
dog,item23,germanShepherd,7.00,1.00,1.00,type,0.6493
dog,item23,germanShepherd,7.00,1.00,1.00,basicLevel,0.3470
dog,item23,germanShepherd,7.00,1.00,1.00,superDomain,0.0037
dog,item23,germanShepherd,7.50,1.00,1.00,type,0.6500
dog,item23,germanShepherd,7.50,1.00,1.00,basicLevel,0.3474
dog,item23,germanShepherd,7.50,1.00,1.00,superDomain,0.0026
dog,item23,germanShepherd,8.00,1.00,1.00,type,0.6505
dog,item23,germanShepherd,8.00,1.00,1.00,basicLevel,0.3476
dog,item23,germanShepherd,8.00,1.00,1.00,superDomain,0.0019
dog,item23,germanShepherd,8.50,1.00,1.00,type,0.6509
dog,item23,germanShepherd,8.50,1.00,1.00,basicLevel,0.3478
dog,item23,germanShepherd,8.50,1.00,1.00,superDomain,0.0013
dog,item23,germanShepherd,9.00,1.00,1.00,type,0.6511
dog,item23,germanShepherd,9.00,1.00,1.00,basicLevel,0.3479
dog,item23,germanShepherd,9.00,1.00,1.00,superDomain,0.0009
dog,item23,germanShepherd,9.50,1.00,1.00,type,0.6513
dog,item23,germanShepherd,9.50,1.00,1.00,basicLevel,0.3480
dog,item23,germanShepherd,9.50,1.00,1.00,superDomain,0.0007
dog,item23,husky,0.50,1.00,1.00,type,0.2920
dog,item23,husky,0.50,1.00,1.00,basicLevel,0.3596
dog,item23,husky,0.50,1.00,1.00,superDomain,0.3483
dog,item23,husky,1.00,1.00,1.00,type,0.3252
dog,item23,husky,1.00,1.00,1.00,basicLevel,0.4005
dog,item23,husky,1.00,1.00,1.00,superDomain,0.2743
dog,item23,husky,1.50,1.00,1.00,type,0.3536
dog,item23,husky,1.50,1.00,1.00,basicLevel,0.4355
dog,item23,husky,1.50,1.00,1.00,superDomain,0.2109
dog,item23,husky,2.00,1.00,1.00,type,0.3769
dog,item23,husky,2.00,1.00,1.00,basicLevel,0.4642
dog,item23,husky,2.00,1.00,1.00,superDomain,0.1589
dog,item23,husky,2.50,1.00,1.00,type,0.3953
dog,item23,husky,2.50,1.00,1.00,basicLevel,0.4868
dog,item23,husky,2.50,1.00,1.00,superDomain,0.1179
dog,item23,husky,3.00,1.00,1.00,type,0.4094
dog,item23,husky,3.00,1.00,1.00,basicLevel,0.5042
dog,item23,husky,3.00,1.00,1.00,superDomain,0.0863
dog,item23,husky,3.50,1.00,1.00,type,0.4201
dog,item23,husky,3.50,1.00,1.00,basicLevel,0.5173
dog,item23,husky,3.50,1.00,1.00,superDomain,0.0626
dog,item23,husky,4.00,1.00,1.00,type,0.4279
dog,item23,husky,4.00,1.00,1.00,basicLevel,0.5270
dog,item23,husky,4.00,1.00,1.00,superDomain,0.0451
dog,item23,husky,4.50,1.00,1.00,type,0.4336
dog,item23,husky,4.50,1.00,1.00,basicLevel,0.5340
dog,item23,husky,4.50,1.00,1.00,superDomain,0.0323
dog,item23,husky,5.00,1.00,1.00,type,0.4378
dog,item23,husky,5.00,1.00,1.00,basicLevel,0.5391
dog,item23,husky,5.00,1.00,1.00,superDomain,0.0231
dog,item23,husky,5.50,1.00,1.00,type,0.4408
dog,item23,husky,5.50,1.00,1.00,basicLevel,0.5428
dog,item23,husky,5.50,1.00,1.00,superDomain,0.0164
dog,item23,husky,6.00,1.00,1.00,type,0.4429
dog,item23,husky,6.00,1.00,1.00,basicLevel,0.5454
dog,item23,husky,6.00,1.00,1.00,superDomain,0.0117
dog,item23,husky,6.50,1.00,1.00,type,0.4444
dog,item23,husky,6.50,1.00,1.00,basicLevel,0.5473
dog,item23,husky,6.50,1.00,1.00,superDomain,0.0083
dog,item23,husky,7.00,1.00,1.00,type,0.4455
dog,item23,husky,7.00,1.00,1.00,basicLevel,0.5486
dog,item23,husky,7.00,1.00,1.00,superDomain,0.0059
dog,item23,husky,7.50,1.00,1.00,type,0.4463
dog,item23,husky,7.50,1.00,1.00,basicLevel,0.5496
dog,item23,husky,7.50,1.00,1.00,superDomain,0.0042
dog,item23,husky,8.00,1.00,1.00,type,0.4468
dog,item23,husky,8.00,1.00,1.00,basicLevel,0.5503
dog,item23,husky,8.00,1.00,1.00,superDomain,0.0029
dog,item23,husky,8.50,1.00,1.00,type,0.4472
dog,item23,husky,8.50,1.00,1.00,basicLevel,0.5507
dog,item23,husky,8.50,1.00,1.00,superDomain,0.0021
dog,item23,husky,9.00,1.00,1.00,type,0.4475
dog,item23,husky,9.00,1.00,1.00,basicLevel,0.5511
dog,item23,husky,9.00,1.00,1.00,superDomain,0.0015
dog,item23,husky,9.50,1.00,1.00,type,0.4477
dog,item23,husky,9.50,1.00,1.00,basicLevel,0.5513
dog,item23,husky,9.50,1.00,1.00,superDomain,0.0010
dog,item33,dalmatian,0.50,1.00,1.00,type,0.3235
dog,item33,dalmatian,0.50,1.00,1.00,basicLevel,0.2855
dog,item33,dalmatian,0.50,1.00,1.00,superDomain,0.3910
dog,item33,dalmatian,1.00,1.00,1.00,type,0.3235
dog,item33,dalmatian,1.00,1.00,1.00,basicLevel,0.2855
dog,item33,dalmatian,1.00,1.00,1.00,superDomain,0.3910
dog,item33,dalmatian,1.50,1.00,1.00,type,0.3235
dog,item33,dalmatian,1.50,1.00,1.00,basicLevel,0.2855
dog,item33,dalmatian,1.50,1.00,1.00,superDomain,0.3910
dog,item33,dalmatian,2.00,1.00,1.00,type,0.3235
dog,item33,dalmatian,2.00,1.00,1.00,basicLevel,0.2855
dog,item33,dalmatian,2.00,1.00,1.00,superDomain,0.3910
dog,item33,dalmatian,2.50,1.00,1.00,type,0.3235
dog,item33,dalmatian,2.50,1.00,1.00,basicLevel,0.2855
dog,item33,dalmatian,2.50,1.00,1.00,superDomain,0.3910
dog,item33,dalmatian,3.00,1.00,1.00,type,0.3235
dog,item33,dalmatian,3.00,1.00,1.00,basicLevel,0.2855
dog,item33,dalmatian,3.00,1.00,1.00,superDomain,0.3910
dog,item33,dalmatian,3.50,1.00,1.00,type,0.3235
dog,item33,dalmatian,3.50,1.00,1.00,basicLevel,0.2855
dog,item33,dalmatian,3.50,1.00,1.00,superDomain,0.3910
dog,item33,dalmatian,4.00,1.00,1.00,type,0.3235
dog,item33,dalmatian,4.00,1.00,1.00,basicLevel,0.2855
dog,item33,dalmatian,4.00,1.00,1.00,superDomain,0.3910
dog,item33,dalmatian,4.50,1.00,1.00,type,0.3235
dog,item33,dalmatian,4.50,1.00,1.00,basicLevel,0.2855
dog,item33,dalmatian,4.50,1.00,1.00,superDomain,0.3910
dog,item33,dalmatian,5.00,1.00,1.00,type,0.3235
dog,item33,dalmatian,5.00,1.00,1.00,basicLevel,0.2855
dog,item33,dalmatian,5.00,1.00,1.00,superDomain,0.3910
dog,item33,dalmatian,5.50,1.00,1.00,type,0.3235
dog,item33,dalmatian,5.50,1.00,1.00,basicLevel,0.2855
dog,item33,dalmatian,5.50,1.00,1.00,superDomain,0.3910
dog,item33,dalmatian,6.00,1.00,1.00,type,0.3235
dog,item33,dalmatian,6.00,1.00,1.00,basicLevel,0.2855
dog,item33,dalmatian,6.00,1.00,1.00,superDomain,0.3910
dog,item33,dalmatian,6.50,1.00,1.00,type,0.3235
dog,item33,dalmatian,6.50,1.00,1.00,basicLevel,0.2855
dog,item33,dalmatian,6.50,1.00,1.00,superDomain,0.3910
dog,item33,dalmatian,7.00,1.00,1.00,type,0.3235
dog,item33,dalmatian,7.00,1.00,1.00,basicLevel,0.2855
dog,item33,dalmatian,7.00,1.00,1.00,superDomain,0.3910
dog,item33,dalmatian,7.50,1.00,1.00,type,0.3235
dog,item33,dalmatian,7.50,1.00,1.00,basicLevel,0.2855
dog,item33,dalmatian,7.50,1.00,1.00,superDomain,0.3910
dog,item33,dalmatian,8.00,1.00,1.00,type,0.3235
dog,item33,dalmatian,8.00,1.00,1.00,basicLevel,0.2855
dog,item33,dalmatian,8.00,1.00,1.00,superDomain,0.3910
dog,item33,dalmatian,8.50,1.00,1.00,type,0.3235
dog,item33,dalmatian,8.50,1.00,1.00,basicLevel,0.2855
dog,item33,dalmatian,8.50,1.00,1.00,superDomain,0.3910
dog,item33,dalmatian,9.00,1.00,1.00,type,0.3235
dog,item33,dalmatian,9.00,1.00,1.00,basicLevel,0.2855
dog,item33,dalmatian,9.00,1.00,1.00,superDomain,0.3910
dog,item33,dalmatian,9.50,1.00,1.00,type,0.3235
dog,item33,dalmatian,9.50,1.00,1.00,basicLevel,0.2855
dog,item33,dalmatian,9.50,1.00,1.00,superDomain,0.3910
dog,item33,pug,0.50,1.00,1.00,type,0.2277
dog,item33,pug,0.50,1.00,1.00,basicLevel,0.3259
dog,item33,pug,0.50,1.00,1.00,superDomain,0.4464
dog,item33,pug,1.00,1.00,1.00,type,0.2277
dog,item33,pug,1.00,1.00,1.00,basicLevel,0.3259
dog,item33,pug,1.00,1.00,1.00,superDomain,0.4464
dog,item33,pug,1.50,1.00,1.00,type,0.2277
dog,item33,pug,1.50,1.00,1.00,basicLevel,0.3259
dog,item33,pug,1.50,1.00,1.00,superDomain,0.4464
dog,item33,pug,2.00,1.00,1.00,type,0.2277
dog,item33,pug,2.00,1.00,1.00,basicLevel,0.3259
dog,item33,pug,2.00,1.00,1.00,superDomain,0.4464
dog,item33,pug,2.50,1.00,1.00,type,0.2277
dog,item33,pug,2.50,1.00,1.00,basicLevel,0.3259
dog,item33,pug,2.50,1.00,1.00,superDomain,0.4464
dog,item33,pug,3.00,1.00,1.00,type,0.2277
dog,item33,pug,3.00,1.00,1.00,basicLevel,0.3259
dog,item33,pug,3.00,1.00,1.00,superDomain,0.4464
dog,item33,pug,3.50,1.00,1.00,type,0.2277
dog,item33,pug,3.50,1.00,1.00,basicLevel,0.3259
dog,item33,pug,3.50,1.00,1.00,superDomain,0.4464
dog,item33,pug,4.00,1.00,1.00,type,0.2277
dog,item33,pug,4.00,1.00,1.00,basicLevel,0.3259
dog,item33,pug,4.00,1.00,1.00,superDomain,0.4464
dog,item33,pug,4.50,1.00,1.00,type,0.2277
dog,item33,pug,4.50,1.00,1.00,basicLevel,0.3259
dog,item33,pug,4.50,1.00,1.00,superDomain,0.4464
dog,item33,pug,5.00,1.00,1.00,type,0.2277
dog,item33,pug,5.00,1.00,1.00,basicLevel,0.3259
dog,item33,pug,5.00,1.00,1.00,superDomain,0.4464
dog,item33,pug,5.50,1.00,1.00,type,0.2277
dog,item33,pug,5.50,1.00,1.00,basicLevel,0.3259
dog,item33,pug,5.50,1.00,1.00,superDomain,0.4464
dog,item33,pug,6.00,1.00,1.00,type,0.2277
dog,item33,pug,6.00,1.00,1.00,basicLevel,0.3259
dog,item33,pug,6.00,1.00,1.00,superDomain,0.4464
dog,item33,pug,6.50,1.00,1.00,type,0.2277
dog,item33,pug,6.50,1.00,1.00,basicLevel,0.3259
dog,item33,pug,6.50,1.00,1.00,superDomain,0.4464
dog,item33,pug,7.00,1.00,1.00,type,0.2277
dog,item33,pug,7.00,1.00,1.00,basicLevel,0.3259
dog,item33,pug,7.00,1.00,1.00,superDomain,0.4464
dog,item33,pug,7.50,1.00,1.00,type,0.2277
dog,item33,pug,7.50,1.00,1.00,basicLevel,0.3259
dog,item33,pug,7.50,1.00,1.00,superDomain,0.4464
dog,item33,pug,8.00,1.00,1.00,type,0.2277
dog,item33,pug,8.00,1.00,1.00,basicLevel,0.3259
dog,item33,pug,8.00,1.00,1.00,superDomain,0.4464
dog,item33,pug,8.50,1.00,1.00,type,0.2277
dog,item33,pug,8.50,1.00,1.00,basicLevel,0.3259
dog,item33,pug,8.50,1.00,1.00,superDomain,0.4464
dog,item33,pug,9.00,1.00,1.00,type,0.2277
dog,item33,pug,9.00,1.00,1.00,basicLevel,0.3259
dog,item33,pug,9.00,1.00,1.00,superDomain,0.4464
dog,item33,pug,9.50,1.00,1.00,type,0.2277
dog,item33,pug,9.50,1.00,1.00,basicLevel,0.3259
dog,item33,pug,9.50,1.00,1.00,superDomain,0.4464
dog,item33,germanShepherd,0.50,1.00,1.00,type,0.4413
dog,item33,germanShepherd,0.50,1.00,1.00,basicLevel,0.2358
dog,item33,germanShepherd,0.50,1.00,1.00,superDomain,0.3230
dog,item33,germanShepherd,1.00,1.00,1.00,type,0.4413
dog,item33,germanShepherd,1.00,1.00,1.00,basicLevel,0.2358
dog,item33,germanShepherd,1.00,1.00,1.00,superDomain,0.3230
dog,item33,germanShepherd,1.50,1.00,1.00,type,0.4413
dog,item33,germanShepherd,1.50,1.00,1.00,basicLevel,0.2358
dog,item33,germanShepherd,1.50,1.00,1.00,superDomain,0.3230
dog,item33,germanShepherd,2.00,1.00,1.00,type,0.4413
dog,item33,germanShepherd,2.00,1.00,1.00,basicLevel,0.2358
dog,item33,germanShepherd,2.00,1.00,1.00,superDomain,0.3230
dog,item33,germanShepherd,2.50,1.00,1.00,type,0.4413
dog,item33,germanShepherd,2.50,1.00,1.00,basicLevel,0.2358
dog,item33,germanShepherd,2.50,1.00,1.00,superDomain,0.3230
dog,item33,germanShepherd,3.00,1.00,1.00,type,0.4413
dog,item33,germanShepherd,3.00,1.00,1.00,basicLevel,0.2358
dog,item33,germanShepherd,3.00,1.00,1.00,superDomain,0.3230
dog,item33,germanShepherd,3.50,1.00,1.00,type,0.4413
dog,item33,germanShepherd,3.50,1.00,1.00,basicLevel,0.2358
dog,item33,germanShepherd,3.50,1.00,1.00,superDomain,0.3230
dog,item33,germanShepherd,4.00,1.00,1.00,type,0.4413
dog,item33,germanShepherd,4.00,1.00,1.00,basicLevel,0.2358
dog,item33,germanShepherd,4.00,1.00,1.00,superDomain,0.3230
dog,item33,germanShepherd,4.50,1.00,1.00,type,0.4413
dog,item33,germanShepherd,4.50,1.00,1.00,basicLevel,0.2358
dog,item33,germanShepherd,4.50,1.00,1.00,superDomain,0.3230
dog,item33,germanShepherd,5.00,1.00,1.00,type,0.4413
dog,item33,germanShepherd,5.00,1.00,1.00,basicLevel,0.2358
dog,item33,germanShepherd,5.00,1.00,1.00,superDomain,0.3230
dog,item33,germanShepherd,5.50,1.00,1.00,type,0.4413
dog,item33,germanShepherd,5.50,1.00,1.00,basicLevel,0.2358
dog,item33,germanShepherd,5.50,1.00,1.00,superDomain,0.3230
dog,item33,germanShepherd,6.00,1.00,1.00,type,0.4413
dog,item33,germanShepherd,6.00,1.00,1.00,basicLevel,0.2358
dog,item33,germanShepherd,6.00,1.00,1.00,superDomain,0.3230
dog,item33,germanShepherd,6.50,1.00,1.00,type,0.4413
dog,item33,germanShepherd,6.50,1.00,1.00,basicLevel,0.2358
dog,item33,germanShepherd,6.50,1.00,1.00,superDomain,0.3230
dog,item33,germanShepherd,7.00,1.00,1.00,type,0.4413
dog,item33,germanShepherd,7.00,1.00,1.00,basicLevel,0.2358
dog,item33,germanShepherd,7.00,1.00,1.00,superDomain,0.3230
dog,item33,germanShepherd,7.50,1.00,1.00,type,0.4413
dog,item33,germanShepherd,7.50,1.00,1.00,basicLevel,0.2358
dog,item33,germanShepherd,7.50,1.00,1.00,superDomain,0.3230
dog,item33,germanShepherd,8.00,1.00,1.00,type,0.4413
dog,item33,germanShepherd,8.00,1.00,1.00,basicLevel,0.2358
dog,item33,germanShepherd,8.00,1.00,1.00,superDomain,0.3230
dog,item33,germanShepherd,8.50,1.00,1.00,type,0.4413
dog,item33,germanShepherd,8.50,1.00,1.00,basicLevel,0.2358
dog,item33,germanShepherd,8.50,1.00,1.00,superDomain,0.3230
dog,item33,germanShepherd,9.00,1.00,1.00,type,0.4413
dog,item33,germanShepherd,9.00,1.00,1.00,basicLevel,0.2358
dog,item33,germanShepherd,9.00,1.00,1.00,superDomain,0.3230
dog,item33,germanShepherd,9.50,1.00,1.00,type,0.4413
dog,item33,germanShepherd,9.50,1.00,1.00,basicLevel,0.2358
dog,item33,germanShepherd,9.50,1.00,1.00,superDomain,0.3230
dog,item33,husky,0.50,1.00,1.00,type,0.2552
dog,item33,husky,0.50,1.00,1.00,basicLevel,0.3143
dog,item33,husky,0.50,1.00,1.00,superDomain,0.4305
dog,item33,husky,1.00,1.00,1.00,type,0.2552
dog,item33,husky,1.00,1.00,1.00,basicLevel,0.3143
dog,item33,husky,1.00,1.00,1.00,superDomain,0.4305
dog,item33,husky,1.50,1.00,1.00,type,0.2552
dog,item33,husky,1.50,1.00,1.00,basicLevel,0.3143
dog,item33,husky,1.50,1.00,1.00,superDomain,0.4305
dog,item33,husky,2.00,1.00,1.00,type,0.2552
dog,item33,husky,2.00,1.00,1.00,basicLevel,0.3143
dog,item33,husky,2.00,1.00,1.00,superDomain,0.4305
