gameid, time, roundNum, trialType, condition, nameClickedObj, targetStatusClickedObj, spLocsClickedObj, lisLocsClickedObj, basiclevelClickedObj, superdomainClickedObj, alt1Name, alt1TargetStatus, alt1SpLocs, alt1LisLocs, alt1Basiclevel, alt1superdomain, alt2Name, alt2TargetStatus, alt2SpLocs, alt2LisLocs, alt2Basiclevel, alt2superdomain, alt3Name, alt3TargetStatus, alt3SpLocs, alt3LisLocs, alt3Basiclevel, alt3superdomain, alt4Name, alt4TargetStatus, alt4SpLocs, alt4LisLocs, alt4Basiclevel, alt4superdomain,numMessages,numSMessages,numLMessages,speakerMessages,listenerMessages,messageTimeStamps,refExp,sizeMentioned,colorMentioned,typeMentioned,otherFeatureMentioned,superClassMentioned,superSuperClassMentioned,superclassattributeMentioned,utteranceContracted,oneMentioned,theMentioned,clickedType,clickedSize,clickedColor,colorPreNominal,sizePreNominal,,notes
1223-7,1.44926E+12,29,colorSizeTrial,colorOnly3Distr1Same,big_purple_butterfly,target,2,1,NA,NA,small_blue_butterfly,distractor,1,4,NA,NA,blackStimulus,NA,5,5,NA,NA,small_blue_butterfly,distractor,3,2,NA,NA,big_blue_butterfly,distractor,4,3,NA,NA,1,1,0,pink butterfly,,1.44926E+12,pink butterfly,FALSE,TRUE,TRUE,,,,,,,,butterfly,big,purple,,,,
1223-7,1.44926E+12,30,colorSizeTrial,sizeOnly4Distr3Same,big_pink_balloon,target,3,3,NA,NA,small_pink_balloon,distractor,2,2,NA,NA,small_pink_balloon,distractor,1,4,NA,NA,small_pink_balloon,distractor,4,1,NA,NA,small_yellow_balloon,distractor,5,5,NA,NA,1,1,0,large pink balloon,,1.44926E+12,large pink balloon,TRUE,TRUE,TRUE,,,,,,,,balloon,big,pink,,,,
1223-7,1.44926E+12,31,subSuperTrial,distr23,clownFish,target,3,3,fish,animal,bed,distrClass3,4,2,NA,furniture,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,crocodile,distrClass2,2,4,NA,animal,1,1,0,clown fish,,1.44926E+12,clown fish,FALSE,FALSE,TRUE,,,,,,,,clownFish,NA,NA,,,,
1223-7,1.44926E+12,32,colorSizeTrial,sizeOnly4Distr1Same,big_purple_hairdryer,target,3,1,NA,NA,small_pink_hairdryer,distractor,1,4,NA,NA,small_pink_hairdryer,distractor,4,2,NA,NA,small_pink_hairdryer,distractor,5,3,NA,NA,small_purple_hairdryer,distractor,2,5,NA,NA,1,1,0,large purple,,1.44926E+12,large purple,TRUE,TRUE,FALSE,,,,,,,,hairdryer,big,purple,,,,
1223-7,1.44926E+12,33,subSuperTrial,distr33,pigeon,target,3,3,bird,animal,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,bed,distrClass3,2,4,NA,furniture,ivy,distrClass3,4,2,NA,plant,1,1,0,pigeon,,1.44926E+12,pigeon,FALSE,FALSE,TRUE,,,,,,,,pigeon,NA,NA,,,,
1223-7,1.44926E+12,34,colorSizeTrial,sizeOnly2Distr1Same,big_blue_toothbrush,target,2,2,NA,NA,small_blue_toothbrush,distractor,3,4,NA,NA,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,small_red_toothbrush,distractor,4,3,NA,NA,1,1,0,large blue toothbrush,,1.44926E+12,large blue toothbrush,TRUE,TRUE,TRUE,,,,,,,,toothbrush,big,blue,,,,
1223-7,1.44926E+12,35,subSuperTrial,distr22,sunflower,target,3,4,flower,plant,ivy,distrClass2,4,2,NA,plant,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,pottedPlant,distrClass2,2,3,NA,plant,1,1,0,sunflower,,1.44926E+12,sunflower,FALSE,FALSE,TRUE,,,,,,,,sunflower,NA,NA,,,,
1223-7,1.44926E+12,36,subSuperTrial,distr33,jellyBeans,target,2,4,candy,snack,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,bed,distrClass3,4,3,NA,furniture,firetruck,distrClass3,3,2,NA,vehicle,1,1,0,jelly beans,,1.44926E+12,jelly beans,FALSE,FALSE,TRUE,,,,,,,,jellyBeans,NA,NA,,,,
1223-7,1.44926E+12,37,subSuperTrial,distr22,grizzlyBear,target,3,3,bear,animal,blackStimulus,NA,5,5,NA,NA,kitten,distrClass2,2,2,NA,animal,blackStimulus,NA,1,1,NA,NA,elephant,distrClass2,4,4,NA,animal,1,1,0,bear,,1.44926E+12,bear,FALSE,FALSE,FALSE,,TRUE,,,,,,grizzlyBear,NA,NA,,,,
1223-7,1.44926E+12,38,colorSizeTrial,sizeOnly3Distr1Same,big_yellow_shoe,target,1,2,NA,NA,small_white_shoe,distractor,2,3,NA,NA,small_white_shoe,distractor,4,1,NA,NA,blackStimulus,NA,5,5,NA,NA,small_yellow_shoe,distractor,3,4,NA,NA,1,1,0,large yellow shoe,,1.44926E+12,large yellow shoe,TRUE,TRUE,TRUE,,,,,,,,shoe,big,yellow,,,,
1223-7,1.44926E+12,39,colorSizeTrial,sizeOnly4Distr1Same,big_orange_cushion,target,5,3,NA,NA,small_blue_cushion,distractor,2,4,NA,NA,small_blue_cushion,distractor,1,2,NA,NA,small_orange_cushion,distractor,4,5,NA,NA,small_blue_cushion,distractor,3,1,NA,NA,1,1,0,large orange,,1.44926E+12,large orange,TRUE,TRUE,FALSE,,,,,,,,cushion,big,orange,,,,
1223-7,1.44926E+12,40,colorSizeTrial,sizeOnly4Distr1Same,small_black_avocado,target,2,2,NA,NA,big_green_avocado,distractor,1,1,NA,NA,big_green_avocado,distractor,5,4,NA,NA,big_black_avocado,distractor,3,5,NA,NA,big_green_avocado,distractor,4,3,NA,NA,1,1,0,small black,,1.44926E+12,small black,TRUE,TRUE,FALSE,,,,,,,,avocado,small,black,,,,
1223-7,1.44926E+12,41,colorSizeTrial,colorOnly3Distr1Same,big_blue_candle,target,4,2,NA,NA,blackStimulus,NA,5,5,NA,NA,small_red_candle,distractor,1,3,NA,NA,big_red_candle,distractor,2,4,NA,NA,small_red_candle,distractor,3,1,NA,NA,1,1,0,blue,,1.44926E+12,blue,FALSE,TRUE,FALSE,,,,,,,,candle,big,blue,,,,
1223-7,1.44926E+12,42,subSuperTrial,distr22,daisy,target,3,4,flower,plant,ivy,distrClass2,4,2,NA,plant,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,grasses,distrClass2,2,3,NA,plant,1,1,0,daisy,,1.44926E+12,daisy,FALSE,FALSE,TRUE,,,,,,,,daisy,NA,NA,,,,
1223-7,1.44926E+12,43,colorSizeTrial,colorOnly2Distr1Same,small_blue_golfball,target,2,2,NA,NA,big_pink_golfball,distractor,3,4,NA,NA,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,small_pink_golfball,distractor,4,3,NA,NA,1,1,0,white,,1.44926E+12,white,FALSE,TRUE,FALSE,,,,,,,,golfball,small,blue,,,,
1223-7,1.44926E+12,44,subSuperTrial,distr23,tShirt,target,3,2,shirt,clothing,rhino,distrClass3,4,3,NA,animal,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,bathrobe,distrClass2,2,4,NA,clothing,1,1,0,blue tshirt,,1.44926E+12,blue tshirt,FALSE,TRUE,FALSE,,TRUE,,,,,,tShirt,NA,NA,,,,
1223-7,1.44926E+12,45,subSuperTrial,distr33,suv,target,4,3,car,vehicle,sheep,distrClass3,3,4,NA,animal,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,ivy,distrClass3,2,2,NA,plant,1,1,0,car,,1.44926E+12,car,FALSE,FALSE,FALSE,,TRUE,,,,,,suv,NA,NA,,,,
1223-7,1.44926E+12,46,colorSizeTrial,colorOnly3Distr3Same,big_brown_turtle,target,4,1,NA,NA,blackStimulus,NA,5,5,NA,NA,big_black_turtle,distractor,3,4,NA,NA,big_black_turtle,distractor,1,3,NA,NA,big_black_turtle,distractor,2,2,NA,NA,1,1,0,brown turtle,,1.44926E+12,brown turtle,FALSE,TRUE,TRUE,,,,,,,,turtle,big,brown,,,,
1223-7,1.44926E+12,47,colorSizeTrial,colorOnly4Distr1Same,big_orange_billiardball,target,1,3,NA,NA,small_purple_billiardball,distractor,4,1,NA,NA,small_purple_billiardball,distractor,3,5,NA,NA,small_purple_billiardball,distractor,2,4,NA,NA,big_purple_billiardball,distractor,5,2,NA,NA,1,1,0,orange,,1.44926E+12,orange,FALSE,TRUE,FALSE,,,,,,,,billiardball,big,orange,,,,
1223-7,1.44926E+12,48,colorSizeTrial,sizeOnly4Distr3Same,big_green_framee,target,4,1,NA,NA,small_pink_framee,distractor,3,4,NA,NA,small_green_framee,distractor,2,5,NA,NA,small_green_framee,distractor,5,2,NA,NA,small_green_framee,distractor,1,3,NA,NA,2,1,1,large green,?,1449255683482___1449255702697,large green,TRUE,TRUE,FALSE,,,,,,,,framee,big,green,,,,
1223-7,1.44926E+12,49,subSuperTrial,distr23,husky,target,2,2,dog,animal,cookies,distrClass3,4,3,NA,snack,blackStimulus,NA,5,5,NA,NA,iguana,distrClass2,3,4,NA,animal,blackStimulus,NA,1,1,NA,NA,1,1,0,dog,,1.44926E+12,dog,FALSE,FALSE,FALSE,,TRUE,,,,,,husky,NA,NA,,,,
1223-7,1.44926E+12,50,colorSizeTrial,sizeOnly4Distr3Same,small_red_tack,target,3,3,NA,NA,big_red_tack,distractor,4,5,NA,NA,big_blue_tack,distractor,5,2,NA,NA,big_red_tack,distractor,1,4,NA,NA,big_red_tack,distractor,2,1,NA,NA,1,1,0,small red,,1.44926E+12,small red,TRUE,TRUE,FALSE,,,,,,,,tack,small,red,,,,
1223-7,1.44926E+12,51,colorSizeTrial,sizeOnly4Distr3Same,big_black_comb,target,2,5,NA,NA,small_black_comb,distractor,5,4,NA,NA,small_black_comb,distractor,3,2,NA,NA,small_black_comb,distractor,1,3,NA,NA,small_blue_comb,distractor,4,1,NA,NA,1,1,0,large black,,1.44926E+12,large black,TRUE,TRUE,FALSE,,,,,,,,comb,big,black,,,,
1223-7,1.44926E+12,52,colorSizeTrial,sizeOnly3Distr2Same,small_purple_yarn,target,2,2,NA,NA,big_purple_yarn,distractor,1,1,NA,NA,big_purple_yarn,distractor,3,3,NA,NA,blackStimulus,NA,5,5,NA,NA,big_red_yarn,distractor,4,4,NA,NA,1,1,0,small purple,,1.44926E+12,small purple,TRUE,TRUE,FALSE,,,,,,,,yarn,small,purple,,,,
1223-7,1.44926E+12,53,subSuperTrial,distr12,dressShirt,target,4,2,shirt,clothing,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,campShirt,distrClass1,3,3,shirt,clothing,socks,distrClass2,2,4,NA,clothing,1,1,0,long sleeve,,1.44926E+12,long sleeve,FALSE,FALSE,FALSE,TRUE,,,,,,,dressShirt,NA,NA,,,,
1223-7,1.44926E+12,54,subSuperTrial,distr33,convertible,target,4,3,car,vehicle,chick,distrClass3,2,4,NA,animal,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,pottedPlant,distrClass3,3,2,NA,plant,1,1,0,silver car,,1.44926E+12,silver car,FALSE,TRUE,FALSE,,TRUE,,,,,,convertible,NA,NA,,,,
1223-7,1.44926E+12,55,subSuperTrial,distr12,catfish,target,2,3,fish,animal,discusFish,distrClass1,3,4,fish,animal,cow,distrClass2,4,2,NA,animal,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,1,1,0,cat fish,,1.44926E+12,cat fish,FALSE,FALSE,TRUE,,,,,,,,catfish,NA,NA,,,,
1223-7,1.44926E+12,56,subSuperTrial,distr22,minivan,target,3,3,car,vehicle,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,train,distrClass2,2,2,NA,vehicle,firetruck,distrClass2,4,4,NA,vehicle,1,1,0,white van,,1.44926E+12,white van,FALSE,TRUE,TRUE,,,,,TRUE,,,minivan,NA,NA,,,,
1223-7,1.44926E+12,57,colorSizeTrial,sizeOnly4Distr1Same,big_purple_flower,target,2,2,NA,NA,small_purple_flower,distractor,1,4,NA,NA,small_red_flower,distractor,3,3,NA,NA,small_red_flower,distractor,4,1,NA,NA,small_red_flower,distractor,5,5,NA,NA,3,2,1,large pink___pink/purplish,?,1449255769003___1449255775519___1449255780725,large pink,TRUE,TRUE,FALSE,,,,,,,,flower,big,purple,,,,
1223-7,1.44926E+12,58,subSuperTrial,distr33,blackBear,target,4,4,bear,animal,blackStimulus,NA,1,1,NA,NA,ambulance,distrClass3,3,2,NA,vehicle,chips,distrClass3,2,3,NA,snack,blackStimulus,NA,5,5,NA,NA,1,1,0,bear,,1.44926E+12,bear,FALSE,FALSE,FALSE,,TRUE,,,,,,blackBear,NA,NA,,,,
1223-7,1.44926E+12,59,colorSizeTrial,sizeOnly3Distr3Same,small_orange_cap,target,4,4,NA,NA,blackStimulus,NA,5,5,NA,NA,big_orange_cap,distractor,1,1,NA,NA,big_orange_cap,distractor,2,2,NA,NA,big_orange_cap,distractor,3,3,NA,NA,1,1,0,small ,,1.44926E+12,small ,TRUE,FALSE,FALSE,,,,,,,,cap,small,orange,,,,
1223-7,1.44926E+12,60,subSuperTrial,distr33,dalmatian,target,4,3,dog,animal,blackStimulus,NA,5,5,NA,NA,train,distrClass3,3,2,NA,vehicle,blackStimulus,NA,1,1,NA,NA,chips,distrClass3,2,4,NA,snack,1,1,0,dalmation,,1.44926E+12,dalmation,FALSE,FALSE,TRUE,,,,,,,,dalmatian,NA,NA,,,,
1223-7,1.44926E+12,61,subSuperTrial,distr23,polarBear,target,2,3,bear,animal,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,bathrobe,distrClass3,3,2,NA,clothing,kitten,distrClass2,4,4,NA,animal,1,1,0,polar bear,,1.44926E+12,polar bear,FALSE,FALSE,TRUE,,,,,,,,polarBear,NA,NA,,,,
1223-7,1.44926E+12,62,subSuperTrial,distr23,parrot,target,4,3,bird,animal,blackStimulus,NA,1,1,NA,NA,iguana,distrClass2,2,2,NA,animal,bathrobe,distrClass3,3,4,NA,clothing,blackStimulus,NA,5,5,NA,NA,1,1,0,parrot,,1.44926E+12,parrot,FALSE,FALSE,TRUE,,,,,,,,parrot,NA,NA,,,,
1223-7,1.44926E+12,63,subSuperTrial,distr22,tulip,target,3,2,flower,plant,pottedPlant,distrClass2,2,4,NA,plant,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,rosemary,distrClass2,4,3,NA,plant,1,1,0,tulip,,1.44926E+12,tulip,FALSE,FALSE,TRUE,,,,,,,,tulip,NA,NA,,,,
1223-7,1.44926E+12,64,subSuperTrial,distr33,pug,target,2,3,dog,animal,pretzels,distrClass3,3,2,NA,snack,wardrobe,distrClass3,4,4,NA,furniture,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,1,1,0,pug,,1.44926E+12,pug,FALSE,FALSE,TRUE,,,,,,,,pug,NA,NA,,,,
1223-7,1.44926E+12,65,colorSizeTrial,sizeOnly2Distr1Same,big_purple_rug,target,4,3,NA,NA,blackStimulus,NA,1,1,NA,NA,small_purple_rug,distractor,2,4,NA,NA,blackStimulus,NA,5,5,NA,NA,small_blue_rug,distractor,3,2,NA,NA,1,1,0,large purple,,1.44926E+12,large purple,TRUE,TRUE,FALSE,,,,,,,,rug,big,purple,,,,
1223-7,1.44926E+12,66,colorSizeTrial,colorOnly3Distr2Same,small_purple_coathanger,target,2,3,NA,NA,big_orange_coathanger,distractor,1,2,NA,NA,small_orange_coathanger,distractor,3,1,NA,NA,blackStimulus,NA,5,5,NA,NA,small_orange_coathanger,distractor,4,4,NA,NA,1,1,0,purple,,1.44926E+12,purple,FALSE,TRUE,FALSE,,,,,,,,coathanger,small,purple,,,,
1223-7,1.44926E+12,67,subSuperTrial,distr12,rose,target,4,4,flower,plant,blackStimulus,NA,1,1,NA,NA,grasses,distrClass2,3,2,NA,plant,blackStimulus,NA,5,5,NA,NA,lily,distrClass1,2,3,flower,plant,1,1,0,rose,,1.44926E+12,rose,FALSE,FALSE,TRUE,,,,,,,,rose,NA,NA,,,,
1223-7,1.44926E+12,68,colorSizeTrial,colorOnly4Distr1Same,small_orange_napkin,target,1,1,NA,NA,big_yellow_napkin,distractor,2,2,NA,NA,small_yellow_napkin,distractor,4,3,NA,NA,big_yellow_napkin,distractor,3,5,NA,NA,big_yellow_napkin,distractor,5,4,NA,NA,1,1,0,orange,,1.44926E+12,orange,FALSE,TRUE,FALSE,,,,,,,,napkin,small,orange,,,,
1223-7,1.44926E+12,69,colorSizeTrial,sizeOnly3Distr3Same,big_black_book,target,1,4,NA,NA,blackStimulus,NA,5,5,NA,NA,small_black_book,distractor,4,1,NA,NA,small_black_book,distractor,2,2,NA,NA,small_black_book,distractor,3,3,NA,NA,1,1,0,large,,1.44926E+12,large,TRUE,FALSE,FALSE,,,,,,,,book,big,black,,,,
1223-7,1.44926E+12,70,colorSizeTrial,sizeOnly2Distr1Same,small_green_chair,target,2,3,NA,NA,blackStimulus,NA,1,1,NA,NA,big_red_chair,distractor,3,4,NA,NA,big_green_chair,distractor,4,2,NA,NA,blackStimulus,NA,5,5,NA,NA,1,1,0,small green,,1.44926E+12,small green,TRUE,TRUE,FALSE,,,,,,,,chair,small,green,,,,
1223-7,1.44926E+12,71,subSuperTrial,distr23,poloShirt,target,3,3,shirt,clothing,blackStimulus,NA,5,5,NA,NA,pretzels,distrClass3,4,2,NA,snack,blackStimulus,NA,1,1,NA,NA,bathrobe,distrClass2,2,4,NA,clothing,1,1,0,polo,,1.44926E+12,polo,FALSE,FALSE,TRUE,,,,,TRUE,,,poloShirt,NA,NA,,,,
1223-7,1.44926E+12,72,subSuperTrial,distr12,sideTable,distrClass1,3,4,table,furniture,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,bed,distrClass2,2,2,NA,furniture,coffeeTable,target,4,3,table,furniture,1,1,0,coffee table,,1.44926E+12,coffee table,FALSE,FALSE,TRUE,,,,,,,,sideTable,NA,NA,,,,
5512-7,1.44926E+12,1,colorSizeTrial,colorOnly4Distr1Same,small_black_comb,target,3,2,NA,NA,big_blue_comb,distractor,1,5,NA,NA,big_blue_comb,distractor,4,1,NA,NA,big_blue_comb,distractor,2,4,NA,NA,small_blue_comb,distractor,5,3,NA,NA,1,1,0,smallest comb,,1.44926E+12,smallest comb,TRUE,FALSE,TRUE,,,,,,,,comb,small,black,,,,
5512-7,1.44926E+12,2,colorSizeTrial,colorOnly3Distr3Same,small_green_pepper,target,2,1,NA,NA,small_red_pepper,distractor,1,4,NA,NA,blackStimulus,NA,5,5,NA,NA,small_red_pepper,distractor,3,2,NA,NA,small_red_pepper,distractor,4,3,NA,NA,1,1,0,green ,,1.44926E+12,green ,FALSE,TRUE,FALSE,,,,,,,,pepper,small,green,,,,
5512-7,1.44926E+12,3,colorSizeTrial,sizeOnly2Distr1Same,big_red_stapler,target,3,2,NA,NA,small_purple_stapler,distractor,2,3,NA,NA,blackStimulus,NA,1,1,NA,NA,small_red_stapler,distractor,4,4,NA,NA,blackStimulus,NA,5,5,NA,NA,1,1,0,big red,,1.44926E+12,big red,TRUE,TRUE,FALSE,,,,,,,,stapler,big,red,,,,
5512-7,1.44926E+12,4,subSuperTrial,distr12,picnicTable,target,4,3,table,furniture,blackStimulus,NA,1,1,NA,NA,bookcase,distrClass2,2,2,NA,furniture,blackStimulus,NA,5,5,NA,NA,sideTable,distrClass1,3,4,table,furniture,1,1,0,picnic table,,1.44926E+12,picnic table,FALSE,FALSE,TRUE,,,,,,,,picnicTable,NA,NA,,,,
5512-7,1.44926E+12,5,colorSizeTrial,colorOnly3Distr1Same,small_red_bike,target,1,3,NA,NA,big_purple_bike,distractor,2,2,NA,NA,big_purple_bike,distractor,3,4,NA,NA,blackStimulus,NA,5,5,NA,NA,small_purple_bike,distractor,4,1,NA,NA,1,1,0,red,,1.44926E+12,red,FALSE,TRUE,FALSE,,,,,,,,bike,small,red,,,,
5512-7,1.44926E+12,6,colorSizeTrial,sizeOnly3Distr3Same,small_purple_coathanger,target,3,1,NA,NA,big_purple_coathanger,distractor,4,4,NA,NA,big_purple_coathanger,distractor,2,2,NA,NA,big_purple_coathanger,distractor,1,3,NA,NA,blackStimulus,NA,5,5,NA,NA,1,1,0,smallest,,1.44926E+12,smallest,TRUE,FALSE,FALSE,,,,,,,,coathanger,small,purple,,,,
5512-7,1.44926E+12,7,subSuperTrial,distr22,dressShirt,target,3,2,shirt,clothing,blackStimulus,NA,5,5,NA,NA,dress,distrClass2,2,4,NA,clothing,socks,distrClass2,4,3,NA,clothing,blackStimulus,NA,1,1,NA,NA,1,1,0,blue,,1.44926E+12,blue,FALSE,TRUE,FALSE,,,,,,,,dressShirt,NA,NA,,,,
5512-7,1.44926E+12,8,colorSizeTrial,sizeOnly2Distr1Same,small_pink_weddingcake,target,4,4,NA,NA,big_white_weddingcake,distractor,2,3,NA,NA,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,big_pink_weddingcake,distractor,3,2,NA,NA,1,1,0,smallest,,1.44926E+12,smallest,TRUE,FALSE,FALSE,,,,,,,,weddingcake,small,pink,,,,
5512-7,1.44926E+12,9,colorSizeTrial,sizeOnly3Distr1Same,big_green_rock,target,4,3,NA,NA,small_green_rock,distractor,1,4,NA,NA,small_purple_rock,distractor,2,1,NA,NA,blackStimulus,NA,5,5,NA,NA,small_purple_rock,distractor,3,2,NA,NA,1,1,0,biggest,,1.44926E+12,biggest,TRUE,FALSE,FALSE,,,,,,,,rock,big,green,,,,
5512-7,1.44926E+12,10,subSuperTrial,distr23,mnMs,target,3,2,candy,snack,blackStimulus,NA,5,5,NA,NA,chips,distrClass2,2,4,NA,snack,blackStimulus,NA,1,1,NA,NA,wardrobe,distrClass3,4,3,NA,furniture,1,1,0,m&m,,1.44926E+12,m&m,FALSE,FALSE,TRUE,,,,,,,,mnMs,NA,NA,,,,
5512-7,1.44926E+12,11,subSuperTrial,distr22,clownFish,target,4,4,fish,animal,bison,distrClass2,2,2,NA,animal,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,rabbit,distrClass2,3,3,NA,animal,1,1,0,fish,,1.44926E+12,fish,FALSE,FALSE,FALSE,,TRUE,,,,,,clownFish,NA,NA,,,,
5512-7,1.44926E+12,12,subSuperTrial,distr22,diningTable,target,2,4,table,furniture,bookcase,distrClass2,3,3,NA,furniture,wardrobe,distrClass2,4,2,NA,furniture,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,1,1,0,table,,1.44926E+12,table,FALSE,FALSE,FALSE,,TRUE,,,,,,diningTable,NA,NA,,,,
5512-7,1.44926E+12,13,colorSizeTrial,colorOnly2Distr1Same,big_blue_golfball,target,3,2,NA,NA,blackStimulus,NA,1,1,NA,NA,big_pink_golfball,distractor,4,3,NA,NA,small_pink_golfball,distractor,2,4,NA,NA,blackStimulus,NA,5,5,NA,NA,1,1,0,blue,,1.44926E+12,blue,FALSE,TRUE,FALSE,,,,,,,,golfball,big,blue,,,,
5512-7,1.44926E+12,14,subSuperTrial,distr12,minivan,target,2,3,car,vehicle,ambulance,distrClass2,3,4,NA,vehicle,blackStimulus,NA,1,1,NA,NA,sedan,distrClass1,4,2,car,vehicle,blackStimulus,NA,5,5,NA,NA,1,1,0,suv,,1.44926E+12,suv,FALSE,FALSE,TRUE,,,,,,,,minivan,NA,NA,,,,
5512-7,1.44926E+12,15,subSuperTrial,distr22,daisy,target,2,4,flower,plant,rosemary,distrClass2,3,2,NA,plant,blackStimulus,NA,1,1,NA,NA,pottedPlant,distrClass2,4,3,NA,plant,blackStimulus,NA,5,5,NA,NA,1,1,0,daisy,,1.44926E+12,daisy,FALSE,FALSE,TRUE,,,,,,,,daisy,NA,NA,,,,
5512-7,1.44926E+12,16,subSuperTrial,distr23,dalmatian,target,4,2,dog,animal,blackStimulus,NA,5,5,NA,NA,ivy,distrClass3,2,4,NA,plant,blackStimulus,NA,1,1,NA,NA,cow,distrClass2,3,3,NA,animal,1,1,0,dog,,1.44926E+12,dog,FALSE,FALSE,FALSE,,TRUE,,,,,,dalmatian,NA,NA,,,,
5512-7,1.44926E+12,17,subSuperTrial,distr12,sportsCar,target,2,3,car,vehicle,sedan,distrClass1,3,4,car,vehicle,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,motorcycle,distrClass2,4,2,NA,vehicle,1,1,0,gray,,1.44926E+12,gray,FALSE,TRUE,FALSE,,,,,,,,sportsCar,NA,NA,,,,
5512-7,1.44926E+12,18,subSuperTrial,distr33,goldFish,target,4,2,fish,animal,ambulance,distrClass3,2,3,NA,vehicle,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,lamp,distrClass3,3,4,NA,furniture,1,1,0,fish,,1.44926E+12,fish,FALSE,FALSE,FALSE,,TRUE,,,,,,goldFish,NA,NA,,,,
5512-7,1.44926E+12,19,colorSizeTrial,sizeOnly4Distr1Same,small_blue_tack,target,2,4,NA,NA,big_red_tack,distractor,5,3,NA,NA,big_red_tack,distractor,4,1,NA,NA,big_red_tack,distractor,3,2,NA,NA,big_blue_tack,distractor,1,5,NA,NA,1,1,0,smallest,,1.44926E+12,smallest,TRUE,FALSE,FALSE,,,,,,,,tack,small,blue,,,,
5512-7,1.44926E+12,20,colorSizeTrial,sizeOnly4Distr3Same,big_red_yarn,target,1,2,NA,NA,small_red_yarn,distractor,2,5,NA,NA,small_red_yarn,distractor,4,4,NA,NA,small_red_yarn,distractor,5,1,NA,NA,small_purple_yarn,distractor,3,3,NA,NA,1,1,0,biggest,,1.44926E+12,biggest,TRUE,FALSE,FALSE,,,,,,,,yarn,big,red,,,,
5512-7,1.44926E+12,21,subSuperTrial,distr12,greyhound,distrClass1,4,3,dog,animal,sheep,distrClass2,2,2,NA,animal,pug,target,3,4,dog,animal,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,1,1,0,bulldog,,1.44926E+12,bulldog,FALSE,FALSE,TRUE,,,,,,,,greyhound,NA,NA,,,,
5512-7,1.44926E+12,22,colorSizeTrial,colorOnly2Distr1Same,small_red_chair,target,4,2,NA,NA,small_green_chair,distractor,3,3,NA,NA,big_green_chair,distractor,2,4,NA,NA,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,1,1,0,red,,1.44926E+12,red,FALSE,TRUE,FALSE,,,,,,,,chair,small,red,,,,
5512-7,1.44926E+12,23,colorSizeTrial,sizeOnly4Distr3Same,small_red_bucket,target,1,3,NA,NA,big_red_bucket,distractor,3,4,NA,NA,big_red_bucket,distractor,5,5,NA,NA,big_pink_bucket,distractor,4,2,NA,NA,big_red_bucket,distractor,2,1,NA,NA,1,1,0,smallest,,1.44926E+12,smallest,TRUE,FALSE,FALSE,,,,,,,,bucket,small,red,,,,
5512-7,1.44926E+12,24,colorSizeTrial,sizeOnly3Distr3Same,small_purple_rug,target,2,4,NA,NA,blackStimulus,NA,5,5,NA,NA,big_purple_rug,distractor,3,2,NA,NA,big_purple_rug,distractor,4,1,NA,NA,big_purple_rug,distractor,1,3,NA,NA,1,1,0,smallest,,1.44926E+12,smallest,TRUE,FALSE,FALSE,,,,,,,,rug,small,purple,,,,
5512-7,1.44926E+12,25,colorSizeTrial,sizeOnly4Distr1Same,small_purple_hairdryer,target,5,3,NA,NA,big_purple_hairdryer,distractor,2,4,NA,NA,big_pink_hairdryer,distractor,4,2,NA,NA,big_pink_hairdryer,distractor,3,5,NA,NA,big_pink_hairdryer,distractor,1,1,NA,NA,1,1,0,smallest,,1.44926E+12,smallest,TRUE,FALSE,FALSE,,,,,,,,hairdryer,small,purple,,,,
