gameid	 time	 roundNum	 trialType	 condition	 nameClickedObj	 targetStatusClickedObj	 spLocsClickedObj	 lisLocsClickedObj	 domainClickedObj	 superdomainClickedObj	 alt1Name	 alt1TargetStatus	 alt1SpLocs	 alt1LisLocs	 alt1Domain	 alt1superdomain	 alt2Name	 alt2TargetStatus	 alt2SpLocs	 alt2LisLocs	 alt2Domain	 alt2superdomain	 alt3Name	 alt3TargetStatus	 alt3SpLocs	 alt3LisLocs	 alt3Domain	 alt3superdomain	 alt4Name	 alt4TargetStatus	 alt4SpLocs	 alt4LisLocs	 alt4Domain	 alt4superdomain	numMessages	numSMessages	numLMessages	speakerMessages	listenerMessages	messageTimeStamps	refExp	sizeMentioned	colorMentioned	typeMentioned	clickedType	clickedSize	clickedColor
3276-c	1448896501002	6	blackStimulus	undefined	blackStimulus	NA	1	1	NA	NA	pasta	distrClass3	4	4	NA	food	germanShepherd	target	3	2	dog	animal	blackStimulus	NA	5	5	NA	NA	baseball	distrClass3	2	3	NA	object	1	1	0	animal		1448896499532	animal	False	False	False	blackStimulus	NA	NA
3276-c	1448896513104	7	blackStimulus	undefined	blackStimulus	NA	1	1	NA	NA	postoffice	distrClass2	3	3	NA	place	blackStimulus	NA	5	5	NA	NA	temple	distrClass2	4	2	NA	place	trailer	target	2	4	house	place	1	1	0	rv		1448896511595	rv	False	False	False	blackStimulus	NA	NA
3276-c	1448896526523	8	blackStimulus	undefined	blackStimulus	NA	1	1	NA	NA	small_yellow_napkin	distractor	3	3	NA	NA	small_yellow_napkin	distractor	4	4	NA	NA	blackStimulus	NA	5	5	NA	NA	small_orange_napkin	target	2	2	NA	NA	1	1	0	darker color		1448896522573	darker color	False	False	False	blackStimulus	NA	NA
3276-c	1448896542048	9	blackStimulus	undefined	blackStimulus	NA	5	5	NA	NA	bed	target	4	3	furniture	object	hospital	distrClass3	2	4	NA	place	blackStimulus	NA	1	1	NA	NA	horse	distrClass3	3	2	NA	animal	1	1	0	where you sleep		1448896538715	where you sleep	False	False	False	blackStimulus	NA	NA
3276-c	1448896548622	10	blackStimulus	undefined	blackStimulus	NA	1	1	NA	NA	big_blue_toothbrush	distractor	3	2	NA	NA	small_blue_toothbrush	distractor	4	4	NA	NA	blackStimulus	NA	5	5	NA	NA	big_red_toothbrush	target	2	3	NA	NA	1	1	0	red		1448896547004	red	False	False	False	blackStimulus	NA	NA
3276-c	1448896562333	11	blackStimulus	undefined	blackStimulus	NA	5	5	NA	NA	bike2	target	3	4	vehicle	object	ivy	distrClass3	4	3	NA	plant	blackStimulus	NA	1	1	NA	NA	hotdog	distrClass3	2	2	NA	food	1	1	0	form of transportation		1448896561230	form of transportation	False	False	False	blackStimulus	NA	NA
3276-c	1448896580572	12	colorSizeTrial	sizeOnly4Distr3Same	small_blue_binder	distractor	1	1	NA	NA	small_green_binder	distractor	5	3	NA	NA	big_green_binder	target	4	2	NA	NA	small_green_binder	distractor	3	5	NA	NA	small_green_binder	distractor	2	4	NA	NA	1	1	0	green and biggest		1448896572251	green and biggest	False	False	False	small_blue_binder	NA	NA
3276-c	1448896599222	13	blackStimulus	undefined	blackStimulus	NA	1	1	NA	NA	peas	distrClass1	2	3	vegetable	food	blackStimulus	NA	5	5	NA	NA	cookies	distrClass2	3	4	NA	food	mushroom	target	4	2	vegetable	food	1	1	0	tan in color		1448896594100	tan in color	False	False	False	blackStimulus	NA	NA
3276-c	1448896615122	14	colorSizeTrial	colorOnly4Distr3Same	big_blue_book	distractor	3	1	NA	NA	small_blue_book	distractor	1	5	NA	NA	big_blue_book	distractor	4	4	NA	NA	big_black_book	target	5	2	NA	NA	big_blue_book	distractor	2	3	NA	NA	1	1	0	black		1448896607117	black	False	False	False	big_blue_book	NA	NA
3276-c	1448896630587	15	blackStimulus	undefined	blackStimulus	NA	1	1	NA	NA	airport	distrClass2	3	4	NA	place	museum	distrClass2	4	3	NA	place	blackStimulus	NA	5	5	NA	NA	igloo	target	2	2	house	place	1	1	0	snow and ice		1448896626458	snow and ice	False	False	False	blackStimulus	NA	NA
3276-c	1448896647847	16	blackStimulus	undefined	blackStimulus	NA	1	1	NA	NA	temple	distrClass3	2	3	NA	place	pizza	distrClass3	3	2	NA	food	blackStimulus	NA	5	5	NA	NA	saxophone	target	4	4	instrument	object	1	1	0	music		1448896636714	music	False	False	False	blackStimulus	NA	NA
3276-c	1448896662957	17	colorSizeTrial	sizeOnly4Distr1Same	big_red_pepper	distractor	2	1	NA	NA	big_green_pepper	distractor	4	4	NA	NA	big_red_pepper	distractor	5	5	NA	NA	small_green_pepper	target	3	2	NA	NA	big_red_pepper	distractor	1	3	NA	NA	1	1	0	green and smallest		1448896662065	green and smallest	False	False	False	big_red_pepper	NA	NA
3276-c	1448896672153	18	colorSizeTrial	sizeOnly4Distr4Same	big_purple_bracelet	distractor	1	1	NA	NA	big_purple_bracelet	distractor	3	2	NA	NA	big_purple_bracelet	distractor	4	3	NA	NA	small_purple_bracelet	target	2	5	NA	NA	big_purple_bracelet	distractor	5	4	NA	NA	1	1	0	smallest		1448896670522	smallest	False	False	False	big_purple_bracelet	NA	NA
3276-c	1448896682002	19	blackStimulus	undefined	blackStimulus	NA	1	1	NA	NA	church	distrClass3	4	4	NA	place	blackStimulus	NA	5	5	NA	NA	flamingo	distrClass3	2	3	NA	animal	banjo	target	3	2	instrument	object	1	1	0	music		1448896679802	music	False	False	False	blackStimulus	NA	NA
3276-c	1448896688988	20	colorSizeTrial	colorOnly4Distr1Same	small_red_bucket	distractor	1	2	NA	NA	big_pink_bucket	target	4	3	NA	NA	big_red_bucket	distractor	5	1	NA	NA	small_red_bucket	distractor	3	4	NA	NA	small_red_bucket	distractor	2	5	NA	NA	1	1	0	pink		1448896687458	pink	False	False	False	small_red_bucket	NA	NA
3276-c	1448896697553	21	blackStimulus	undefined	blackStimulus	NA	1	1	NA	NA	iguana	distrClass2	4	3	NA	animal	burger	distrClass3	3	4	NA	food	husky	target	2	2	dog	animal	blackStimulus	NA	5	5	NA	NA	1	1	0	dog		1448896696602	dog	False	False	False	blackStimulus	NA	NA
3276-c	1448896711193	22	colorSizeTrial	sizeOnly4Distr1Same	big_pink_phone	distractor	1	5	NA	NA	small_pink_phone	target	5	2	NA	NA	big_white_phone	distractor	2	3	NA	NA	big_white_phone	distractor	3	4	NA	NA	big_white_phone	distractor	4	1	NA	NA	1	1	0	pink and smallest		1448896708345	pink and smallest	False	False	False	big_pink_phone	NA	NA
3276-c	1448896731608	23	blackStimulus	undefined	blackStimulus	NA	1	1	NA	NA	dresser	distrClass1	4	4	furniture	object	tooth	distrClass2	2	3	NA	object	blackStimulus	NA	5	5	NA	NA	lamp	target	3	2	furniture	object	1	1	0	lamp		1448896718146	lamp	False	False	False	blackStimulus	NA	NA
3276-c	1448896746739	24	blackStimulus	undefined	blackStimulus	NA	1	1	NA	NA	small_green_guitar	distractor	2	2	NA	NA	blackStimulus	NA	5	5	NA	NA	small_blue_guitar	distractor	4	4	NA	NA	big_green_guitar	target	3	3	NA	NA	1	1	0	largest and green		1448896745625	largest and green	False	False	False	blackStimulus	NA	NA
3276-c	1448896761107	25	blackStimulus	undefined	blackStimulus	NA	1	1	NA	NA	small_green_jacket	distractor	4	3	NA	NA	small_green_jacket	distractor	3	4	NA	NA	blackStimulus	NA	5	5	NA	NA	big_green_jacket	target	2	2	NA	NA	1	1	0	largest		1448896753834	largest	False	False	False	blackStimulus	NA	NA
3276-c	1448896836177	26	blackStimulus	undefined	blackStimulus	NA	1	1	NA	NA	small_orange_cushion	distractor	3	2	NA	NA	small_orange_cushion	distractor	4	4	NA	NA	big_orange_cushion	target	2	3	NA	NA	blackStimulus	NA	5	5	NA	NA	1	1	0	largest		1448896767889	largest	False	False	False	blackStimulus	NA	NA
3276-c	1448896843022	27	blackStimulus	undefined	blackStimulus	NA	5	5	NA	NA	pug	target	2	4	dog	animal	blackStimulus	NA	1	1	NA	NA	mailbox	distrClass3	3	2	NA	object	rhino	distrClass2	4	3	NA	animal	1	1	0	dog		1448896841601	dog	False	False	False	blackStimulus	NA	NA
3276-c	1448896851568	28	blackStimulus	undefined	blackStimulus	NA	5	5	NA	NA	blackStimulus	NA	1	1	NA	NA	small_blue_rug	target	2	4	NA	NA	small_purple_rug	distractor	3	3	NA	NA	small_purple_rug	distractor	4	2	NA	NA	1	1	0	blue		1448896850192	blue	False	False	False	blackStimulus	NA	NA
3276-c	1448896861392	29	blackStimulus	undefined	blackStimulus	NA	1	1	NA	NA	laptop	distrClass3	2	3	NA	object	daisy	target	4	2	flower	plant	backpack	distrClass3	3	4	NA	object	blackStimulus	NA	5	5	NA	NA	1	1	0	flower		1448896860601	flower	False	False	False	blackStimulus	NA	NA
3276-c	1448896875932	30	colorSizeTrial	colorOnly4Distr3Same	big_yellow_balloon	distractor	2	1	NA	NA	small_yellow_balloon	distractor	3	3	NA	NA	big_yellow_balloon	distractor	5	5	NA	NA	big_yellow_balloon	distractor	1	4	NA	NA	big_pink_balloon	target	4	2	NA	NA	1	1	0	pink		1448896867072	pink	False	False	False	big_yellow_balloon	NA	NA
3276-c	1448896887738	31	colorSizeTrial	sizeOnly4Distr3Same	small_blue_butterfly	distractor	3	1	NA	NA	big_blue_butterfly	target	4	2	NA	NA	small_blue_butterfly	distractor	1	5	NA	NA	small_purple_butterfly	distractor	2	4	NA	NA	small_blue_butterfly	distractor	5	3	NA	NA	1	1	0	blue and largest		1448896884680	blue and largest	False	False	False	small_blue_butterfly	NA	NA
3276-c	1448896898142	32	blackStimulus	undefined	blackStimulus	NA	1	1	NA	NA	bathrobe	target	3	4	clothing	object	greekcolumn	distrClass2	4	2	NA	object	mailbox	distrClass2	2	3	NA	object	blackStimulus	NA	5	5	NA	NA	1	1	0	robe		1448896893881	robe	False	False	False	blackStimulus	NA	NA
3276-c	1448896910809	33	colorSizeTrial	sizeOnly4Distr3Same	small_black_belt	target	5	5	NA	NA	big_black_belt	distractor	4	1	NA	NA	big_brown_belt	distractor	3	4	NA	NA	big_black_belt	distractor	2	3	NA	NA	big_black_belt	distractor	1	2	NA	NA	1	1	0	black and smallest		1448896910144	black and smallest	False	False	False	small_black_belt	NA	NA
3276-c	1448896921623	34	blackStimulus	undefined	blackStimulus	NA	1	1	NA	NA	blackStimulus	NA	5	5	NA	NA	ivy	distrClass3	2	3	NA	plant	carrot	target	3	4	vegetable	food	rubberduck	distrClass3	4	2	NA	object	1	1	0	carrot		1448896920296	carrot	False	False	False	blackStimulus	NA	NA
3276-c	1448896931259	35	colorSizeTrial	sizeOnly4Distr2Same	big_red_bike	target	2	1	NA	NA	small_purple_bike	distractor	3	5	NA	NA	small_red_bike	distractor	1	3	NA	NA	small_red_bike	distractor	4	4	NA	NA	small_purple_bike	distractor	5	2	NA	NA	1	1	0	red and biggest		1448896929512	red and biggest	False	False	False	big_red_bike	NA	NA
3276-c	1448896942922	36	colorSizeTrial	sizeOnly4Distr1Same	big_green_chair	distractor	2	2	NA	NA	big_red_chair	distractor	3	1	NA	NA	small_red_chair	target	4	4	NA	NA	big_green_chair	distractor	5	5	NA	NA	big_green_chair	distractor	1	3	NA	NA	1	1	0	orange and smallest		1448896942105	orange and smallest	False	False	False	big_green_chair	NA	NA
3276-c	1448896951869	37	blackStimulus	undefined	blackStimulus	NA	1	1	NA	NA	pottedPlant	distrClass2	3	4	NA	plant	crosswalksign	distrClass3	2	2	NA	object	blackStimulus	NA	5	5	NA	NA	rose	target	4	3	flower	plant	1	1	0	rose		1448896948680	rose	False	False	False	blackStimulus	NA	NA
3276-c	1448896958672	38	blackStimulus	undefined	blackStimulus	NA	1	1	NA	NA	blackStimulus	NA	5	5	NA	NA	firetruck	target	4	4	vehicle	object	sideroadsign	distrClass2	3	2	NA	object	camera	distrClass2	2	3	NA	object	1	1	0	fire		1448896957951	fire	False	False	False	blackStimulus	NA	NA
3276-c	1448896967053	39	blackStimulus	undefined	blackStimulus	NA	1	1	NA	NA	washingmachine	distrClass2	4	3	NA	object	piano	target	3	4	instrument	object	cigar	distrClass2	2	2	NA	object	blackStimulus	NA	5	5	NA	NA	1	1	0	piano		1448896966072	piano	False	False	False	blackStimulus	NA	NA
3276-c	1448896981677	40	blackStimulus	undefined	blackStimulus	NA	5	5	NA	NA	blackStimulus	NA	1	1	NA	NA	big_purple_rock	distractor	2	3	NA	NA	big_green_rock	distractor	3	2	NA	NA	small_purple_rock	target	4	4	NA	NA	1	1	0	purple and smallest		1448896975023	purple and smallest	False	False	False	blackStimulus	NA	NA
3276-c	1448896996577	41	colorSizeTrial	sizeOnly4Distr2Same	small_purple_hairdryer	distractor	5	1	NA	NA	small_purple_hairdryer	distractor	1	4	NA	NA	small_pink_hairdryer	distractor	2	3	NA	NA	big_pink_hairdryer	target	3	2	NA	NA	small_pink_hairdryer	distractor	4	5	NA	NA	1	1	0	pink, biggest		1448896992663	pink, biggest	False	False	False	small_purple_hairdryer	NA	NA
3276-c	1448897007003	42	colorSizeTrial	colorOnly4Distr4Same	small_purple_coathanger	target	1	1	NA	NA	small_orange_coathanger	distractor	4	2	NA	NA	small_orange_coathanger	distractor	5	4	NA	NA	small_orange_coathanger	distractor	3	3	NA	NA	small_orange_coathanger	distractor	2	5	NA	NA	1	1	0	purple		1448897006223	purple	False	False	False	small_purple_coathanger	NA	NA
3276-c	1448897017062	43	blackStimulus	undefined	blackStimulus	NA	1	1	NA	NA	tent	target	3	3	house	place	garbagecan	distrClass3	4	4	NA	object	blackStimulus	NA	5	5	NA	NA	chive	distrClass3	2	2	NA	plant	1	1	0	tent		1448897013751	tent	False	False	False	blackStimulus	NA	NA
3276-c	1448897025022	44	blackStimulus	undefined	blackStimulus	NA	1	1	NA	NA	blackStimulus	NA	5	5	NA	NA	big_blue_golfball	target	2	4	NA	NA	big_pink_golfball	distractor	3	3	NA	NA	small_pink_golfball	distractor	4	2	NA	NA	1	1	0	blue		1448897022879	blue	False	False	False	blackStimulus	NA	NA
3276-c	1448897035677	45	blackStimulus	undefined	blackStimulus	NA	1	1	NA	NA	blackStimulus	NA	5	5	NA	NA	laptop	distrClass2	3	4	NA	object	ambulance	target	2	2	vehicle	object	train	distrClass1	4	3	vehicle	object	1	1	0	ambulance		1448897033063	ambulance	False	False	False	blackStimulus	NA	NA
3276-c	1448897043812	46	blackStimulus	undefined	blackStimulus	NA	1	1	NA	NA	blackStimulus	NA	5	5	NA	NA	airplane	distrClass1	2	2	vehicle	object	boat	target	3	3	vehicle	object	record	distrClass2	4	4	NA	object	1	1	0	boat		1448897041887	boat	False	False	False	blackStimulus	NA	NA
3276-c	1448897052132	47	colorSizeTrial	sizeOnly4Distr4Same	small_white_shoe	distractor	1	1	NA	NA	big_white_shoe	target	3	5	NA	NA	small_white_shoe	distractor	5	4	NA	NA	small_white_shoe	distractor	2	3	NA	NA	small_white_shoe	distractor	4	2	NA	NA	1	1	0	largest		1448897050839	largest	False	False	False	small_white_shoe	NA	NA
3276-c	1448897060230	48	blackStimulus	undefined	blackStimulus	NA	1	1	NA	NA	big_pink_framee	target	4	3	NA	NA	small_pink_framee	distractor	3	2	NA	NA	small_pink_framee	distractor	2	4	NA	NA	blackStimulus	NA	5	5	NA	NA	1	1	0	largest		1448897057815	largest	False	False	False	blackStimulus	NA	NA
3276-c	1448897078234	49	colorSizeTrial	sizeOnly4Distr1Same	small_blue_tack	target	5	1	NA	NA	big_red_tack	distractor	1	5	NA	NA	big_blue_tack	distractor	2	3	NA	NA	big_red_tack	distractor	4	2	NA	NA	big_red_tack	distractor	3	4	NA	NA	1	1	0	blue, smallest		1448897068144	blue, smallest	False	False	False	small_blue_tack	NA	NA
3276-c	1448897091902	50	colorSizeTrial	colorOnly4Distr4Same	small_brown_turtle	target	2	1	NA	NA	small_black_turtle	distractor	4	5	NA	NA	small_black_turtle	distractor	3	2	NA	NA	small_black_turtle	distractor	5	4	NA	NA	small_black_turtle	distractor	1	3	NA	NA	1	1	0	tan or brown		1448897089471	tan or brown	False	False	False	small_brown_turtle	NA	NA
3276-c	1448897100312	51	blackStimulus	undefined	blackStimulus	NA	1	1	NA	NA	mosque	distrClass2	3	2	NA	place	cottage	target	4	4	house	place	blackStimulus	NA	5	5	NA	NA	rv	distrClass1	2	3	house	place	1	1	0	house		1448897098462	house	False	False	False	blackStimulus	NA	NA
3276-c	1448897110388	52	colorSizeTrial	sizeOnly4Distr4Same	big_blue_candle	distractor	1	1	NA	NA	small_blue_candle	target	2	3	NA	NA	big_blue_candle	distractor	5	4	NA	NA	big_blue_candle	distractor	3	2	NA	NA	big_blue_candle	distractor	4	5	NA	NA	1	1	0	smallest		1448897109454	smallest	False	False	False	big_blue_candle	NA	NA
3276-c	1448897121978	53	blackStimulus	undefined	blackStimulus	NA	1	1	NA	NA	flamingo	distrClass3	2	4	NA	animal	anvil	distrClass2	4	3	NA	object	swimsuit	target	3	2	clothing	object	blackStimulus	NA	5	5	NA	NA	1	1	0	bathing suit		1448897121286	bathing suit	False	False	False	blackStimulus	NA	NA
3276-c	1448897130717	54	blackStimulus	undefined	blackStimulus	NA	1	1	NA	NA	bra	target	2	4	clothing	object	gloves	distrClass1	3	2	clothing	object	garbagecan	distrClass2	4	3	NA	object	blackStimulus	NA	5	5	NA	NA	1	1	0	bra		1448897128974	bra	False	False	False	blackStimulus	NA	NA
3276-c	1448897140142	55	blackStimulus	undefined	blackStimulus	NA	1	1	NA	NA	tennisball	distrClass2	2	3	NA	object	bookcase	target	4	2	furniture	object	cheese	distrClass3	3	4	NA	food	blackStimulus	NA	5	5	NA	NA	1	1	0	books		1448897136446	books	False	False	False	blackStimulus	NA	NA
3276-c	1448897147507	56	blackStimulus	undefined	blackStimulus	NA	1	1	NA	NA	blackStimulus	NA	5	5	NA	NA	baseballmitt	distrClass3	3	3	NA	object	laptop	distrClass3	4	2	NA	object	dalmatian	target	2	4	dog	animal	1	1	0	dog		1448897146453	dog	False	False	False	blackStimulus	NA	NA
3276-c	1448897160517	57	blackStimulus	undefined	blackStimulus	NA	5	5	NA	NA	kiwi	target	3	2	fruit	food	blackStimulus	NA	1	1	NA	NA	egg	distrClass2	4	4	NA	food	garbagecan	distrClass3	2	3	NA	object	1	1	0	fruit		1448897154574	fruit	False	False	False	blackStimulus	NA	NA
3276-c	1448897169193	58	blackStimulus	undefined	blackStimulus	NA	1	1	NA	NA	tulip	target	4	2	flower	plant	blackStimulus	NA	5	5	NA	NA	rosemary	distrClass2	2	4	NA	plant	cherryTree	distrClass2	3	3	NA	plant	1	1	0	tulip		1448897168381	tulip	False	False	False	blackStimulus	NA	NA
3276-c	1448897177757	59	colorSizeTrial	sizeOnly4Distr2Same	small_pink_teacup	distractor	4	1	NA	NA	small_pink_teacup	distractor	2	5	NA	NA	small_white_teacup	distractor	1	2	NA	NA	big_white_teacup	target	3	4	NA	NA	small_white_teacup	distractor	5	3	NA	NA	1	1	0	white, biggest		1448897177082	white, biggest	False	False	False	small_pink_teacup	NA	NA
3276-c	1448897189068	60	blackStimulus	undefined	blackStimulus	NA	1	1	NA	NA	blackStimulus	NA	5	5	NA	NA	toilet	distrClass2	3	4	NA	object	clarinet	target	4	3	instrument	object	drum	distrClass1	2	2	instrument	object	1	1	0	music, horn		1448897188317	music, horn	False	False	False	blackStimulus	NA	NA
3276-c	1448897196802	61	colorSizeTrial	colorOnly4Distr2Same	big_purple_billiardball	distractor	2	1	NA	NA	small_purple_billiardball	distractor	1	5	NA	NA	big_purple_billiardball	distractor	4	2	NA	NA	small_orange_billiardball	target	3	3	NA	NA	small_purple_billiardball	distractor	5	4	NA	NA	1	1	0	orange		1448897195774	orange	False	False	False	big_purple_billiardball	NA	NA
3276-c	1448897204117	62	subSuperTrial	distr23	teddybear	distrClass2	2	2	NA	object	belt2	target	3	4	clothing	object	blackStimulus	NA	5	5	NA	NA	blackStimulus	NA	1	1	NA	NA	lion	distrClass3	4	3	NA	animal	1	1	0	belt		1448897203061	belt	False	False	False	teddybear	NA	NA
3276-c	1448897213472	63	colorSizeTrial	colorOnly4Distr1Same	big_blue_ornament	distractor	1	1	NA	NA	big_blue_ornament	distractor	2	2	NA	NA	big_blue_ornament	distractor	5	4	NA	NA	small_purple_ornament	target	4	3	NA	NA	small_blue_ornament	distractor	3	5	NA	NA	1	1	0	red		1448897209814	red	False	False	False	big_blue_ornament	NA	NA
3276-c	1448897229422	64	blackStimulus	undefined	blackStimulus	NA	1	1	NA	NA	grapefruit	target	3	3	fruit	food	fries	distrClass2	2	4	NA	food	banana	distrClass1	4	2	fruit	food	blackStimulus	NA	5	5	NA	NA	1	1	0	grapefruit		1448897223413	grapefruit	False	False	False	blackStimulus	NA	NA
3276-c	1448897238427	65	blackStimulus	undefined	blackStimulus	NA	1	1	NA	NA	ketchup	distrClass2	3	3	NA	food	pineapple	target	4	4	fruit	food	blackStimulus	NA	5	5	NA	NA	cheese	distrClass2	2	2	NA	food	1	1	0	pineapple		1448897237782	pineapple	False	False	False	blackStimulus	NA	NA
3276-c	1448897248958	66	blackStimulus	undefined	blackStimulus	NA	1	1	NA	NA	sunflower	target	4	4	flower	plant	grasses	distrClass2	2	2	NA	plant	chive	distrClass2	3	3	NA	plant	blackStimulus	NA	5	5	NA	NA	1	1	0	flower		1448897248053	flower	False	False	False	blackStimulus	NA	NA
3276-c	1448897255502	67	blackStimulus	undefined	blackStimulus	NA	1	1	NA	NA	big_red_stapler	target	3	4	NA	NA	small_red_stapler	distractor	4	3	NA	NA	blackStimulus	NA	5	5	NA	NA	small_red_stapler	distractor	2	2	NA	NA	1	1	0	biggest		1448897254645	biggest	False	False	False	blackStimulus	NA	NA
3276-c	1448897267747	68	colorSizeTrial	sizeOnly4Distr3Same	big_blue_comb	distractor	2	2	NA	NA	small_blue_comb	target	1	5	NA	NA	big_blue_comb	distractor	5	1	NA	NA	big_blue_comb	distractor	3	3	NA	NA	big_black_comb	distractor	4	4	NA	NA	1	1	0	blue, smallest		1448897266413	blue, smallest	False	False	False	big_blue_comb	NA	NA
3276-c	1448897274902	69	blackStimulus	undefined	blackStimulus	NA	1	1	NA	NA	blackStimulus	NA	5	5	NA	NA	hotdog	distrClass2	2	4	NA	food	broccoli	distrClass1	4	3	vegetable	food	corn	target	3	2	vegetable	food	1	1	0	corn		1448897273575	corn	False	False	False	blackStimulus	NA	NA
3276-c	1448897289292	70	blackStimulus	undefined	blackStimulus	NA	1	1	NA	NA	blackStimulus	NA	5	5	NA	NA	rice	distrClass2	3	4	NA	food	eggplant	target	4	2	vegetable	food	backpack	distrClass3	2	3	NA	object	1	1	0	eggplant		1448897281628	eggplant	False	False	False	blackStimulus	NA	NA
3276-c	1448897298212	71	colorSizeTrial	sizeOnly4Distr4Same	big_purple_flower	target	5	1	NA	NA	small_purple_flower	distractor	1	2	NA	NA	small_purple_flower	distractor	2	4	NA	NA	small_purple_flower	distractor	4	3	NA	NA	small_purple_flower	distractor	3	5	NA	NA	1	1	0	biggest		1448897297029	biggest	False	False	False	big_purple_flower	NA	NA
3276-c	1448897310642	72	blackStimulus	undefined	blackStimulus	NA	1	1	NA	NA	blackStimulus	NA	5	5	NA	NA	small_white_weddingcake	distractor	3	3	NA	NA	small_pink_weddingcake	distractor	4	4	NA	NA	big_pink_weddingcake	target	2	2	NA	NA	1	1	0	pink, biggest		1448897309285	pink, biggest	False	False	False	blackStimulus	NA	NA
4986-4	1448896788078	1	colorSizeTrial	colorOnly2Distr2Same	big_purple_ornament	target	4	4	NA	NA	big_blue_ornament	distractor	3	3	NA	NA	blackStimulus	NA	1	1	NA	NA	big_blue_ornament	distractor	2	2	NA	NA	blackStimulus	NA	5	5	NA	NA	1	1	0	Purple		1448896786335	Purple	False	False	False	big_purple_ornament	NA	NA
4986-4	1448896796109	2	colorSizeTrial	sizeOnly2Distr2Same	small_white_shoe	target	2	4	NA	NA	blackStimulus	NA	5	5	NA	NA	blackStimulus	NA	1	1	NA	NA	big_white_shoe	distractor	4	3	NA	NA	big_white_shoe	distractor	3	2	NA	NA	1	1	0	smallest		1448896794597	smallest	False	False	False	small_white_shoe	NA	NA
4986-4	1448896809764	3	colorSizeTrial	sizeOnly4Distr1Same	big_orange_billiardball	target	3	1	NA	NA	small_purple_billiardball	distractor	2	5	NA	NA	small_purple_billiardball	distractor	5	2	NA	NA	small_orange_billiardball	distractor	1	4	NA	NA	small_purple_billiardball	distractor	4	3	NA	NA	1	1	0	largest		1448896807984	largest	False	False	False	big_orange_billiardball	NA	NA
4986-4	1448896816160	4	colorSizeTrial	sizeOnly4Distr4Same	small_pink_bucket	target	4	2	NA	NA	big_pink_bucket	distractor	2	4	NA	NA	big_pink_bucket	distractor	1	5	NA	NA	big_pink_bucket	distractor	5	3	NA	NA	big_pink_bucket	distractor	3	1	NA	NA	1	1	0	smallest		1448896815260	smallest	False	False	False	small_pink_bucket	NA	NA
4986-4	1448896822635	5	subSuperTrial	distr23	tulip	target	4	2	flower	plant	blackStimulus	NA	1	1	NA	NA	blackStimulus	NA	5	5	NA	NA	museum	distrClass3	3	4	NA	place	chive	distrClass2	2	3	NA	plant	1	1	0	flower		1448896821441	flower	False	False	False	tulip	NA	NA
4986-4	1448896830915	6	subSuperTrial	distr23	wardrobe	target	3	4	furniture	object	blackStimulus	NA	5	5	NA	NA	mailbox	distrClass2	4	3	NA	object	blackStimulus	NA	1	1	NA	NA	chocolate	distrClass3	2	2	NA	food	1	1	0	closet		1448896828585	closet	False	False	False	wardrobe	NA	NA
4986-4	1448896837929	7	subSuperTrial	distr22	pug	target	3	3	dog	animal	crocodile	distrClass2	2	4	NA	animal	lion	distrClass2	4	2	NA	animal	blackStimulus	NA	5	5	NA	NA	blackStimulus	NA	1	1	NA	NA	1	1	0	dog		1448896835444	dog	False	False	False	pug	NA	NA
